1703606400000,42391.51000000,42434.20000000,42307.53000000,42345.22000000,221.38379000,1703606699999,9379006.16209770,8790,97.23702000,4119391.02139740,0
1703606700000,42345.21000000,42394.61000000,42316.10000000,42349.99000000,178.36962000,1703606999999,7555067.79288290,6594,73.23860000,3102185.15918710,0
1703607000000,42350.00000000,42366.88000000,42235.36000000,42268.78000000,209.30925000,1703607299999,8853234.13090080,7607,90.65264000,3834585.43711620,0
1703607300000,42268.78000000,42330.00000000,42225.00000000,42304.25000000,343.71866000,1703607599999,14541747.25568700,7676,211.31306000,8941258.25632120,0
1703607600000,42304.26000000,42320.75000000,42175.00000000,42181.93000000,253.69520000,1703607899999,10712246.48475420,9316,118.48945000,5003096.69061980,0
1703607900000,42181.94000000,42304.99000000,42083.00000000,42285.45000000,534.35123000,1703608199999,22560036.81685980,14242,269.60952000,11385308.82048840,0
1703608200000,42285.45000000,42350.00000000,42285.44000000,42332.99000000,314.92173000,1703608499999,13331431.43971540,6822,232.45771000,9840643.22398150,0
1703608500000,42332.99000000,42345.33000000,42278.54000000,42311.09000000,215.14394000,1703608799999,9105012.70153300,5367,54.63698000,2312210.26335330,0
1703608800000,42311.10000000,42350.00000000,42299.61000000,42328.60000000,91.75143000,1703609099999,3883961.39462570,4264,42.10956000,1782532.62003380,0
1703609100000,42328.59000000,42347.30000000,42246.97000000,42246.98000000,127.61247000,1703609399999,5399741.61282910,5119,39.65253000,1677770.87364870,0
1703609400000,42246.97000000,42330.92000000,42246.97000000,42282.16000000,135.53375000,1703609699999,5732693.79457960,5048,63.21938000,2673896.06898540,0
1703609700000,42282.16000000,42349.12000000,42267.95000000,42319.42000000,139.18021000,1703609999999,5891014.67351180,4672,67.18089000,2843463.27872870,0
1703610000000,42319.41000000,42350.00000000,42303.63000000,42338.49000000,133.63345000,1703610299999,5657112.32516170,4754,66.64649000,2821534.71209900,0
1703610300000,42338.48000000,42346.32000000,42226.89000000,42270.43000000,193.60767000,1703610599999,8185823.17416020,6940,72.10426000,3047956.08562940,0
1703610600000,42270.44000000,42342.59000000,42241.63000000,42325.52000000,126.54939000,1703610899999,5351304.10967670,4909,71.38506000,3018912.45477730,0
1703610900000,42325.52000000,42350.00000000,42273.20000000,42273.21000000,263.89454000,1703611199999,11171578.60649860,5868,189.82958000,8036854.79596370,0
1703611200000,42273.21000000,42273.21000000,42136.36000000,42200.72000000,215.90443000,1703611499999,9113251.00615750,8849,104.22765000,4399238.36912120,0
1703611500000,42200.73000000,42270.94000000,42200.72000000,42258.64000000,147.57097000,1703611799999,6233606.45919100,6720,84.99859000,3590302.96726960,0
1703611800000,42258.63000000,42270.00000000,42151.10000000,42171.11000000,158.72500000,1703612099999,6696950.29720980,8101,70.40550000,2970232.88205100,0
1703612100000,42171.10000000,42181.10000000,41637.60000000,41777.43000000,1167.78397000,1703612399999,48958181.68455100,39836,374.78976000,15715623.24772410,0
1703612400000,41821.63000000,41983.52000000,41700.00000000,41979.25000000,596.27015000,1703612699999,24957098.08105520,25554,289.12577000,12101956.22264470,0
1703612700000,41979.25000000,42043.74000000,41840.97000000,41878.23000000,522.29743000,1703612999999,21893999.58177040,19445,249.11646000,10442959.04465150,0
1703613000000,41878.22000000,41917.40000000,41771.53000000,41859.16000000,360.97684000,1703613299999,15108766.26861680,11840,170.75060000,7146636.93771510,0
1703613300000,41859.15000000,42049.60000000,41847.99000000,42009.99000000,388.55321000,1703613599999,16308066.38271270,11554,242.37925000,10171443.27053670,0
1703613600000,42010.00000000,42144.26000000,41966.48000000,42131.09000000,297.99258000,1703613899999,12532324.99159890,10897,163.99881000,6897817.00574510,0
1703613900000,42131.10000000,42147.04000000,42082.97000000,42103.27000000,231.27115000,1703614199999,9740533.62371050,7628,98.00566000,4127276.86339060,0
1703614200000,42103.27000000,42111.17000000,42000.00000000,42049.33000000,179.91041000,1703614499999,7564252.50034740,6476,68.25412000,2869349.32112540,0
1703614500000,42049.33000000,42094.17000000,41974.79000000,41980.00000000,120.67966000,1703614799999,5072394.30840340,5893,49.51537000,2081341.83793410,0
1703614800000,41980.01000000,42014.00000000,41919.86000000,42009.04000000,169.03175000,1703615099999,7093206.35695050,6565,97.83072000,4105403.35387390,0
1703615100000,42009.04000000,42009.04000000,41860.00000000,41886.87000000,188.79484000,1703615399999,7912141.36309280,6875,85.18756000,3569672.37452420,0
1703615400000,41886.87000000,41926.79000000,41832.42000000,41890.31000000,213.45239000,1703615699999,8937507.18067080,7855,108.97671000,4562794.87322710,0
1703615700000,41890.30000000,41958.86000000,41880.00000000,41932.58000000,171.59736000,1703615999999,7193303.49130570,5383,102.13323000,4281530.70218650,0
1703616000000,41932.57000000,41995.00000000,41930.78000000,41993.02000000,103.05182000,1703616299999,4324320.33235230,4310,52.25091000,2192663.78739630,0
1703616300000,41993.01000000,42111.09000000,41993.01000000,42089.08000000,193.06941000,1703616599999,8122154.51464970,7466,99.85923000,4200672.37196170,0
1703616600000,42089.08000000,42127.00000000,42056.77000000,42116.60000000,113.14076000,1703616899999,4762849.48992140,4292,58.22776000,2451179.80468300,0
1703616900000,42116.61000000,42180.10000000,42116.60000000,42163.53000000,84.67094000,1703617199999,3568611.84555050,4630,52.88434000,2228871.57066000,0
1703617200000,42163.53000000,42179.58000000,42073.68000000,42119.99000000,248.71156000,1703617499999,10477788.77641060,6402,98.21539000,4137399.59530720,0
1703617500000,42120.00000000,42280.17000000,42119.99000000,42280.17000000,242.92380000,1703617799999,10254164.72622310,8041,175.72275000,7416157.08370070,0
1703617800000,42280.16000000,42290.00000000,42225.25000000,42232.14000000,122.06316000,1703618099999,5157249.72906200,4946,67.00089000,2830764.02131330,0
1703618100000,42232.13000000,42277.15000000,42215.23000000,42259.30000000,105.65009000,1703618399999,4464255.33750200,4562,67.05658000,2833447.20227390,0
1703618400000,42259.30000000,42306.45000000,42253.70000000,42258.32000000,125.87046000,1703618699999,5321605.71929400,5013,71.47625000,3021813.52180380,0
1703618700000,42258.32000000,42280.00000000,42237.50000000,42280.00000000,69.20130000,1703618999999,2924324.73940820,3596,43.13361000,1822725.14795680,0
1703619000000,42279.99000000,42285.00000000,42201.00000000,42206.67000000,100.95843000,1703619299999,4263848.27920260,4770,44.96554000,1899013.57703230,0
